country_name,player_name,country_code,age,continent,Value,fifa_score,Club,Salary,salary_n,value_n
Denmark,P. Højbjerg,DK,21,EU,€9M,Fifa Score,Southampton,€52K,52000,9000000
Denmark,J. Lössl,DK,28,EU,€5.5M,Fifa Score,Huddersfield Town,€21K,21000,5.5000000
Denmark,L. Lerager,DK,23,EU,€9M,Fifa Score,Girondins de Bordeaux,€33K,33000,9000000
Denmark,Y. Poulsen,DK,23,EU,€11M,Fifa Score,RB Leipzig,€58K,58000,11000000
Denmark,L. Andersen,DK,22,EU,€11M,Fifa Score,Grasshopper Club Zürich,€21K,21000,11000000
Denmark,F. Sørensen,DK,25,EU,€9.5M,Fifa Score,1. FC Köln,€33K,33000,9.5000000
Denmark,L. Schøne,DK,31,EU,€7.5M,Fifa Score,Ajax,€15K,15000,7.5000000
Denmark,M. Braithwaite,DK,26,EU,€11M,Fifa Score,Middlesbrough,€24K,24000,11000000
Denmark,K. Dolberg,DK,19,EU,€16.5M,Fifa Score,Ajax,€10K,10000,16.5000000
Denmark,M. Krohn-Dehli,DK,34,EU,€6.5M,Fifa Score,Sevilla FC,€24K,24000,6.5000000
Denmark,N. Jørgensen,DK,26,EU,€15.5M,Fifa Score,Feyenoord,€25K,25000,15.5000000
Denmark,J. Vestergaard,DK,24,EU,€14.5M,Fifa Score,Borussia Mönchengladbach,€36K,36000,14.5000000
Denmark,D. Wass,DK,28,EU,€14.5M,Fifa Score,RC Celta de Vigo,€33K,33000,14.5000000
Denmark,S. Kjær,DK,28,EU,€16M,Fifa Score,Sevilla FC,€23K,23000,16000000
Denmark,A. Christensen,DK,21,EU,€23M,Fifa Score,Chelsea,€86K,86000,23000000
Denmark,K. Schmeichel,DK,30,EU,€19M,Fifa Score,Leicester City,€65K,65000,19000000
Denmark,C. Eriksen,DK,25,EU,€65M,Fifa Score,Tottenham Hotspur,€165K,165000,65000000
Estonia,M. Kaït,EE,19,EU,€190K,Fifa Score,Fulham,€3K,3000,190000
Estonia,S. Zenjov,EE,28,EU,€250K,Fifa Score,Cracovia,€2K,2000,250000
Estonia,K. Kallaste,EE,28,EU,€240K,Fifa Score,Korona Kielce,€1K,1000,240000
Estonia,E. Jääger,EE,32,EU,€375K,Fifa Score,Vålerenga Fotball,€2K,2000,375000
Estonia,T. Teniste,EE,29,EU,€475K,Fifa Score,Sogndal,€2K,2000,475000
Estonia,N. Baranov,EE,24,EU,€875K,Fifa Score,Kristiansund BK,€3K,3000,875000
Estonia,K. Mets,EE,24,EU,€875K,Fifa Score,NAC Breda,€5K,5000,875000
Estonia,K. Vassiljev,EE,32,EU,€2.4M,Fifa Score,Piast Gliwice,€7K,7000,2.4000000
Faroe Islands,T. Jacobsen,FO,19,EU,€60K,Fifa Score,SønderjyskE,€1K,1000,60000
Faroe Islands,B. Hendriksson,FO,21,EU,€325K,Fifa Score,Randers FC,€2K,2000,325000
Faroe Islands,S. Nattestad,FO,22,EU,€375K,Fifa Score,Molde FK,€1K,1000,375000
Faroe Islands,J. Edmundsson,FO,25,EU,€475K,Fifa Score,Odense Boldklub,€3K,3000,475000
Faroe Islands,G. Rólantsson Sørensen,FO,24,EU,€575K,Fifa Score,SK Brann,€2K,2000,575000
Faroe Islands,H. Hansson,FO,24,EU,€825K,Fifa Score,AC Horsens,€3K,3000,825000
Finland,E. Vertainen,FI,18,EU,€80K,Fifa Score,HJK Helsinki,€1K,1000,80000
Finland,H. Ölander,FI,19,EU,€70K,Fifa Score,HJK Helsinki,€1K,1000,70000
Finland,W. Jääskeläinen,FI,18,EU,€60K,Fifa Score,Crewe Alexandra,€1K,1000,60000
Finland,V. Vesiaho,FI,18,EU,€80K,Fifa Score,HJK Helsinki,€1K,1000,80000
Finland,R. Källman,FI,18,EU,€110K,Fifa Score,HJK Helsinki,€1K,1000,110000
Finland,J. Koivistoinen,FI,19,EU,€90K,Fifa Score,HJK Helsinki,€1K,1000,90000
Finland,L. Lingman,FI,19,EU,€150K,Fifa Score,HJK Helsinki,€1K,1000,150000
Finland,J. Pirttijoki,FI,20,EU,€140K,Fifa Score,GIF Sundsvall,€1K,1000,140000
Finland,S. Dahlström,FI,20,EU,€170K,Fifa Score,HJK Helsinki,€1K,1000,170000
Finland,A. Halme,FI,19,EU,€150K,Fifa Score,HJK Helsinki,€1K,1000,150000
Finland,G. Kamara,FI,21,EU,€270K,Fifa Score,Dundee FC,€1K,1000,270000
Finland,S. Atakayi,FI,18,EU,€325K,Fifa Score,Rangers,€4K,4000,325000
Finland,M. Uusitalo,FI,20,EU,€190K,Fifa Score,HJK Helsinki,€1K,1000,190000
Finland,D. O'Shaughnessy,FI,22,EU,€190K,Fifa Score,Cheltenham Town,€2K,2000,190000
Finland,J. Pirinen,FI,25,EU,€220K,Fifa Score,HJK Helsinki,€1K,1000,220000
Finland,R. Taylor,FI,22,EU,€290K,Fifa Score,AIK Solna,€1K,1000,290000
Finland,M. Soisalo,FI,19,EU,€450K,Fifa Score,Middlesbrough,€2K,2000,450000
Finland,J. Joronen,FI,24,EU,€250K,Fifa Score,AC Horsens,€2K,2000,250000
Finland,B. Rotenberg,FI,31,EU,€160K,Fifa Score,Lokomotiv Moscow,€7K,7000,160000
Finland,J. Tuominen,FI,21,EU,€0,Fifa Score,"",€0.00,0.00,0
Finland,R. Jensen,FI,21,EU,€475K,Fifa Score,FC Twente,€2K,2000,475000
Finland,A. Pelvas,FI,28,EU,€325K,Fifa Score,HJK Helsinki,€1K,1000,325000
Finland,T. Väyrynen,FI,24,EU,€425K,Fifa Score,Hansa Rostock,€1K,1000,425000
Finland,O. Fredrikson,FI,35,EU,€90K,Fifa Score,Tromsø IL,€1K,1000,90000
Finland,P. Forsell,FI,26,EU,€425K,Fifa Score,Örebro SK,€1K,1000,425000
Finland,R. Peiponen,FI,20,EU,€425K,Fifa Score,HJK Helsinki,€1K,1000,425000
Finland,J. Saksela,FI,24,EU,€425K,Fifa Score,Sparta Rotterdam,€2K,2000,425000
Finland,H. Toivomäki,FI,25,EU,€500K,Fifa Score,Sarpsborg 08 FF,€1K,1000,500000
Finland,V. Jalasto,FI,31,EU,€300K,Fifa Score,HJK Helsinki,€1K,1000,300000
Finland,N. Alho,FI,24,EU,€600K,Fifa Score,Halmstads BK,€1K,1000,600000
Finland,A. Jaakkola,FI,30,EU,€290K,Fifa Score,Reading,€7K,7000,290000
Finland,S. Skrabb,FI,22,EU,€800K,Fifa Score,IFK Norrköping,€2K,2000,800000
Finland,M. Yaghoubi,FI,22,EU,€750K,Fifa Score,HJK Helsinki,€1K,1000,750000
Finland,R. Riski,FI,25,EU,€675K,Fifa Score,SKN St. Pölten,€5K,5000,675000
Finland,H. Patronen,FI,33,EU,€220K,Fifa Score,HJK Helsinki,€1K,1000,220000
Finland,M. Halsti,FI,33,EU,€220K,Fifa Score,FC Midtjylland,€7K,7000,220000
Finland,S. Mattila,FI,27,EU,€500K,Fifa Score,SønderjyskE,€4K,4000,500000
Finland,R. Riski,FI,27,EU,€675K,Fifa Score,Odds BK,€2K,2000,675000
Finland,E. Markkanen,FI,25,EU,€825K,Fifa Score,SG Dynamo Dresden,€3K,3000,825000
Finland,R. Schüller,FI,26,EU,€750K,Fifa Score,HJK Helsinki,€1K,1000,750000
Finland,J. Kauko,FI,26,EU,€775K,Fifa Score,Randers FC,€8K,8000,775000
Finland,V. Moren,FI,26,EU,€800K,Fifa Score,Waasland-Beveren,€7K,7000,800000
Finland,J. Raitala,FI,28,EU,€600K,Fifa Score,Columbus Crew SC,€5K,5000,600000
Finland,J. Ojala,FI,28,EU,€850K,Fifa Score,BK Häcken,€3K,3000,850000
Finland,N. Mäenpää,FI,32,EU,€525K,Fifa Score,Brighton & Hove Albion,€19K,19000,525000
Finland,T. Lam,FI,23,EU,€925K,Fifa Score,FC Twente,€13K,13000,925000
Finland,S. Väisänen,FI,23,EU,€1.2M,Fifa Score,Ferrara (SPAL),€7K,7000,1.2000000
Finland,F. Jensen,FI,19,EU,€1.8M,Fifa Score,FC Twente,€4K,4000,1.8000000
Finland,K. Arkivuo,FI,34,EU,€300K,Fifa Score,BK Häcken,€3K,3000,300000
Finland,D. Sjölund,FI,34,EU,€1.2M,Fifa Score,IFK Norrköping,€5K,5000,1.2000000
Finland,J. Uronen,FI,22,EU,€2.6M,Fifa Score,KRC Genk,€9K,9000,2.6000000
Finland,J. Toivio,FI,29,EU,€1.8M,Fifa Score,Molde FK,€6K,6000,1.8000000
Finland,T. Pukki,FI,27,EU,€2.8M,Fifa Score,Brøndby IF,€16K,16000,2.8000000
Finland,P. Arajuuri,FI,29,EU,€2.4M,Fifa Score,Brøndby IF,€14K,14000,2.4000000
Finland,K. Hämäläinen,FI,30,EU,€2.9M,Fifa Score,Legia Warszawa,€8K,8000,2.9000000
Finland,J. Pohjanpalo,FI,22,EU,€4.3M,Fifa Score,Bayer 04 Leverkusen,€30K,30000,4.3000000
Finland,R. Lod,FI,24,EU,€5M,Fifa Score,Panathinaikos FC,€1K,1000,5000000
Finland,A. Ring,FI,26,EU,€4.3M,Fifa Score,New York City Football Club,€8K,8000,4.3000000
Finland,T. Sparv,FI,30,EU,€4.2M,Fifa Score,FC Midtjylland,€25K,25000,4.2000000
Finland,N. Moisander,FI,31,EU,€5M,Fifa Score,SV Werder Bremen,€29K,29000,5000000
Finland,P. Hetemaj,FI,30,EU,€8M,Fifa Score,Chievo Verona,€21K,21000,8000000
Finland,L. Hrádecký,FI,27,EU,€14.5M,Fifa Score,Eintracht Frankfurt,€28K,28000,14.5000000
France,V. Paillon,FR,19,EU,€50K,Fifa Score,ES Troyes AC,€1K,1000,50000
France,T. De Villardi,FR,23,EU,€50K,Fifa Score,Minnesota Thunder,€1K,1000,50000
France,L. Dias,FR,18,EU,€60K,Fifa Score,Nîmes Olympique,€1K,1000,60000
France,E. Di Santantonio,FR,21,EU,€50K,Fifa Score,Brescia,€1K,1000,50000
France,J. Dorangeon,FR,20,EU,€50K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,50000
France,A. André Jr,FR,20,EU,€60K,Fifa Score,Bristol Rovers,€1K,1000,60000
France,D. Dumont,FR,17,EU,€80K,Fifa Score,GFC Ajaccio,€1K,1000,80000
France,A. Aktas,FR,17,EU,€110K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,110000
France,O. Ozdemir,FR,19,EU,€80K,Fifa Score,Le Havre AC,€1K,1000,80000
France,A. Abdallah,FR,19,EU,€70K,Fifa Score,ES Troyes AC,€1K,1000,70000
France,K. Ramè,FR,19,EU,€100K,Fifa Score,Foggia,€1K,1000,100000
France,M. Francois,FR,20,EU,€130K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,130000
France,H. Furuncu,FR,18,EU,€120K,Fifa Score,US Quevilly-Rouen,€1K,1000,120000
France,J. Anziani,FR,18,EU,€100K,Fifa Score,GFC Ajaccio,€1K,1000,100000
France,G. Foulon,FR,18,EU,€120K,Fifa Score,Valenciennes FC,€1K,1000,120000
France,V. Nirennold,FR,26,EU,€70K,Fifa Score,Fleetwood Town,€1K,1000,70000
France,T. Lijour,FR,18,EU,€100K,Fifa Score,Stade Brestois 29,€1K,1000,100000
France,V. Piechocki,FR,20,EU,€90K,Fifa Score,Stade de Reims,€1K,1000,90000
France,G. Coudert,FR,18,EU,€80K,Fifa Score,Tours FC,€1K,1000,80000
France,A. Long,FR,20,EU,€80K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,80000
France,Y. Maouche,FR,19,EU,€110K,Fifa Score,FC Zürich,€1K,1000,110000
France,B. Lasme,FR,18,EU,€140K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,140000
France,C. Kipré,FR,20,EU,€100K,Fifa Score,Motherwell,€1K,1000,100000
France,R. Hanquinquant,FR,18,EU,€80K,Fifa Score,US Quevilly-Rouen,€1K,1000,80000
France,A. Gory,FR,20,EU,€130K,Fifa Score,Le Havre AC,€1K,1000,130000
France,M. Tramoni,FR,17,EU,€150K,Fifa Score,AC Ajaccio,€1K,1000,150000
France,L. Teddy,FR,19,EU,€130K,Fifa Score,Le Havre AC,€1K,1000,130000
France,D. Genreau,FR,18,EU,€140K,Fifa Score,Melbourne City,€1K,1000,140000
France,R. Senhadji,FR,20,EU,€100K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,100000
France,L. Pintor,FR,16,EU,€150K,Fifa Score,Stade Brestois 29,€1K,1000,150000
France,M. Cabit,FR,24,EU,€80K,Fifa Score,AC Ajaccio,€1K,1000,80000
France,I. Keita,FR,21,EU,€150K,Fifa Score,Finn Harps,€1K,1000,150000
France,A. Ba,FR,19,EU,€140K,Fifa Score,Southend United,€1K,1000,140000
France,M. Nanizayamo,FR,19,EU,€140K,Fifa Score,Tours FC,€1K,1000,140000
France,M. Biamou,FR,26,EU,€110K,Fifa Score,Coventry City,€3K,3000,110000
France,M. Cassara,FR,25,EU,€80K,Fifa Score,GFC Ajaccio,€1K,1000,80000
France,S. Sissoko,FR,18,EU,€160K,Fifa Score,Tours FC,€1K,1000,160000
France,R. Guitane,FR,18,EU,€200K,Fifa Score,Le Havre AC,€1K,1000,200000
France,P. Omombe,FR,22,EU,€120K,Fifa Score,Paris FC,€1K,1000,120000
France,P. Magnon,FR,21,EU,€160K,Fifa Score,Stade Brestois 29,€1K,1000,160000
France,D. Atoiyi,FR,19,EU,€150K,Fifa Score,ES Troyes AC,€2K,2000,150000
France,G. Koyalipou,FR,17,EU,€180K,Fifa Score,Chamois Niortais FC,€1K,1000,180000
France,A. Ba,FR,18,EU,€160K,Fifa Score,AS Nancy Lorraine,€1K,1000,160000
France,G. Fanucchi,FR,22,EU,€150K,Fifa Score,AC Ajaccio,€1K,1000,150000
France,T. Campanini,FR,18,EU,€100K,Fifa Score,GFC Ajaccio,€1K,1000,100000
France,A. Ramalingom,FR,24,EU,€120K,Fifa Score,AC Ajaccio,€1K,1000,120000
France,J. Masson,FR,19,EU,€180K,Fifa Score,Valenciennes FC,€1K,1000,180000
France,J. Kaye,FR,21,EU,€140K,Fifa Score,ES Troyes AC,€3K,3000,140000
France,H. Benkaïd,FR,27,EU,€90K,Fifa Score,US Orléans Loiret Football,€1K,1000,90000
France,A. Ranieri,FR,20,EU,€170K,Fifa Score,OGC Nice,€4K,4000,170000
France,D. Grange,FR,21,EU,€130K,Fifa Score,Olympique Lyonnais,€4K,4000,130000
France,N. Lemaître,FR,20,EU,€130K,Fifa Score,Stade de Reims,€1K,1000,130000
France,I. Samba,FR,19,EU,€150K,Fifa Score,AJ Auxerre,€1K,1000,150000
France,Y. Bourhane,FR,18,EU,€180K,Fifa Score,Chamois Niortais FC,€1K,1000,180000
France,S. Toufiqui,FR,20,EU,€160K,Fifa Score,Stade Rennais FC,€3K,3000,160000
France,A. De Oliveira Maia,FR,19,EU,€160K,Fifa Score,Valenciennes FC,€1K,1000,160000
France,W. Percevaux,FR,18,EU,€110K,Fifa Score,US Orléans Loiret Football,€1K,1000,110000
France,C. Mafoumbi,FR,23,EU,€100K,Fifa Score,Blackpool,€1K,1000,100000
France,R. Nzeza,FR,18,EU,€190K,Fifa Score,Royal Excel Mouscron,€1K,1000,190000
France,T. Vialla,FR,21,EU,€170K,Fifa Score,AC Ajaccio,€1K,1000,170000
France,A. Madiani,FR,21,EU,€150K,Fifa Score,US Quevilly-Rouen,€1K,1000,150000
France,Y. Martelat,FR,20,EU,€200K,Fifa Score,Olympique Lyonnais,€6K,6000,200000
France,T. Mauricio,FR,23,EU,€140K,Fifa Score,Valenciennes FC,€1K,1000,140000
France,E. Ebosse,FR,18,EU,€190K,Fifa Score,RC Lens,€1K,1000,190000
France,I. Madi,FR,19,EU,€190K,Fifa Score,Nîmes Olympique,€1K,1000,190000
France,T. Allemand,FR,18,EU,€190K,Fifa Score,Chamois Niortais FC,€1K,1000,190000
France,A. Campion,FR,27,EU,€120K,Fifa Score,Cork City,€1K,1000,120000
France,B. Diakité,FR,19,EU,€170K,Fifa Score,Chamois Niortais FC,€1K,1000,170000
France,G. Larsonneur,FR,20,EU,€160K,Fifa Score,Stade Brestois 29,€1K,1000,160000
France,F. El Bakhtaoui,FR,24,EU,€150K,Fifa Score,Dundee FC,€1K,1000,150000
France,F. Sollacaro,FR,23,EU,€110K,Fifa Score,AC Ajaccio,€1K,1000,110000
France,G. Banaziak,FR,20,EU,€150K,Fifa Score,Amiens SC Football,€1K,1000,150000
France,V. Bezecourt,FR,24,EU,€150K,Fifa Score,New York Red Bulls,€1K,1000,150000
France,T. Lebeau,FR,18,EU,€260K,Fifa Score,Chamois Niortais FC,€1K,1000,260000
France,J. Celestine,FR,19,EU,€200K,Fifa Score,Sporting Charleroi,€1K,1000,200000
France,N. Kocik,FR,18,EU,€160K,Fifa Score,Valenciennes FC,€1K,1000,160000
France,M. Sissako,FR,21,EU,€280K,Fifa Score,ES Troyes AC,€3K,3000,280000
France,M. Araai,FR,21,EU,€190K,Fifa Score,AC Ajaccio,€1K,1000,190000
France,S. Camara,FR,24,EU,€150K,Fifa Score,Le Havre AC,€1K,1000,150000
France,A. Bassi,FR,19,EU,€270K,Fifa Score,AS Nancy Lorraine,€1K,1000,270000
France,S. Ambri,FR,19,EU,€210K,Fifa Score,Valenciennes FC,€1K,1000,210000
France,K. Le Roy,FR,19,EU,€150K,Fifa Score,En Avant de Guingamp,€1K,1000,150000
France,W. Bianda,FR,17,EU,€230K,Fifa Score,RC Lens,€1K,1000,230000
France,Y. Mabella,FR,21,EU,€210K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,210000
France,S. Khadda,FR,25,EU,€160K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,160000
France,A. Caci,FR,20,EU,€220K,Fifa Score,RC Strasbourg,€3K,3000,220000
France,K. Goba,FR,29,EU,€130K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,130000
France,G. Cros,FR,22,EU,€160K,Fifa Score,FC Carl Zeiss Jena,€1K,1000,160000
France,G. Weissbeck,FR,20,EU,€230K,Fifa Score,RC Strasbourg,€3K,3000,230000
France,M. Beneddine,FR,21,EU,€200K,Fifa Score,AS Monaco,€3K,3000,200000
France,A. Bakayoko,FR,19,EU,€270K,Fifa Score,FC Sochaux-Montbéliard,€5K,5000,270000
France,G. Beghin,FR,20,EU,€190K,Fifa Score,RC Lens,€1K,1000,190000
France,N. Basin,FR,18,EU,€230K,Fifa Score,FC Metz,€1K,1000,230000
France,E. Massouema,FR,20,EU,€230K,Fifa Score,Dijon FCO,€2K,2000,230000
France,A. Llovet,FR,19,EU,€280K,Fifa Score,Montpellier Hérault SC,€2K,2000,280000
France,N. Senzemba,FR,21,EU,€200K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,200000
France,T. Sainte-Luce,FR,18,EU,€180K,Fifa Score,Nîmes Olympique,€1K,1000,180000
France,G. Mutombo,FR,21,EU,€160K,Fifa Score,US Orléans Loiret Football,€2K,2000,160000
France,A. Marfaing,FR,21,EU,€180K,Fifa Score,Le Havre AC,€1K,1000,180000
France,A. Lamonge,FR,21,EU,€210K,Fifa Score,FC Lorient,€1K,1000,210000
France,V. Mouangue,FR,19,EU,€210K,Fifa Score,En Avant de Guingamp,€2K,2000,210000
France,O. Mamoun,FR,21,EU,€240K,Fifa Score,Angers SCO,€2K,2000,240000
France,J. Bouet,FR,33,EU,€80K,Fifa Score,Amiens SC Football,€2K,2000,80000
France,M. Talal,FR,19,EU,€290K,Fifa Score,Amiens SC Football,€2K,2000,290000
France,A. Gounet,FR,28,EU,€130K,Fifa Score,US Quevilly-Rouen,€1K,1000,130000
France,D. Douline,FR,24,EU,€210K,Fifa Score,Clermont Foot 63,€1K,1000,210000
France,A. Gambetta,FR,20,EU,€220K,Fifa Score,RC Strasbourg,€2K,2000,220000
France,S. Ribéry,FR,21,EU,€250K,Fifa Score,GFC Ajaccio,€1K,1000,250000
France,S. Daham,FR,21,EU,€350K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,350000
France,N. Barthélémy,FR,26,EU,€180K,Fifa Score,US Quevilly-Rouen,€1K,1000,180000
France,J. Pendant,FR,20,EU,€210K,Fifa Score,FC Sochaux-Montbéliard,€1K,1000,210000
France,I. Cissé,FR,20,EU,€220K,Fifa Score,Paris FC,€1K,1000,220000
France,S. Salles-Lamonge,FR,21,EU,€240K,Fifa Score,Stade Rennais FC,€3K,3000,240000
France,Y. Ndiaye,FR,21,EU,€200K,Fifa Score,Bourg en Bresse Péronnas 01,€1K,1000,200000
France,A. Pululu,FR,18,EU,€325K,Fifa Score,FC Basel,€3K,3000,325000
France,T. Cottes,FR,19,EU,€230K,Fifa Score,Toulouse FC,€1K,1000,230000
France,M. Nade,FR,18,EU,€220K,Fifa Score,AS Saint-Étienne,€2K,2000,220000
France,C. Quenum,FR,24,EU,€180K,Fifa Score,Valenciennes FC,€1K,1000,180000
France,V. Henry,FR,23,EU,€210K,Fifa Score,Stade Brestois 29,€1K,1000,210000
France,R. Perraud,FR,19,EU,€300K,Fifa Score,OGC Nice,€2K,2000,300000
France,B. Etcheverria,FR,20,EU,€220K,Fifa Score,Tours FC,€1K,1000,220000
France,R. Bidounga,FR,20,EU,€240K,Fifa Score,AS Nancy Lorraine,€1K,1000,240000
France,B. Diallo,FR,28,EU,€130K,Fifa Score,SKN St. Pölten,€2K,2000,130000
France,Y. Fekir,FR,20,EU,€280K,Fifa Score,Olympique Lyonnais,€7K,7000,280000
France,Y. Diouf,FR,17,EU,€280K,Fifa Score,ES Troyes AC,€1K,1000,280000
France,E. Maury,FR,21,EU,€240K,Fifa Score,Dijon FCO,€2K,2000,240000
France,A. Faivre,FR,39,EU,€10K,Fifa Score,Bourg en Bresse Péronnas 01,€1K,1000,10000
France,R. Muhammed,FR,23,EU,€210K,Fifa Score,Sarpsborg 08 FF,€1K,1000,210000
France,L. Rajot,FR,19,EU,€325K,Fifa Score,Clermont Foot 63,€1K,1000,325000
France,I. Bamba,FR,23,EU,€230K,Fifa Score,US Orléans Loiret Football,€1K,1000,230000
France,I. Aaneba,FR,18,EU,€290K,Fifa Score,RC Strasbourg,€2K,2000,290000
France,Y. Maziz,FR,19,EU,€220K,Fifa Score,FC Metz,€1K,1000,220000
France,C. Deprès,FR,22,EU,€220K,Fifa Score,Nîmes Olympique,€1K,1000,220000
France,M. Milinković,FR,23,EU,€210K,Fifa Score,Heart of Midlothian,€4K,4000,210000
France,A. Bobichon,FR,21,EU,€220K,Fifa Score,Nîmes Olympique,€1K,1000,220000
France,A. Disasi,FR,19,EU,€260K,Fifa Score,Stade de Reims,€1K,1000,260000
France,Q. Bena,FR,19,EU,€325K,Fifa Score,Chamois Niortais FC,€1K,1000,325000
France,B. Héry,FR,25,EU,€190K,Fifa Score,Limerick FC,€1K,1000,190000
France,P. Dimitriou,FR,34,EU,€40K,Fifa Score,Bourg en Bresse Péronnas 01,€1K,1000,40000
France,Y. Valery,FR,18,EU,€210K,Fifa Score,Southampton,€5K,5000,210000
France,A. Nemane,FR,19,EU,€450K,Fifa Score,Rangers,€4K,4000,450000
France,F. Escales,FR,21,EU,€325K,Fifa Score,Olympique de Marseille,€2K,2000,325000
France,V. Voisin,FR,21,EU,€425K,Fifa Score,SM Caen,€2K,2000,425000
France,B. Soumaré,FR,18,EU,€425K,Fifa Score,LOSC Lille,€3K,3000,425000
France,A. Bouchard,FR,29,EU,€140K,Fifa Score,Chamois Niortais FC,€1K,1000,140000
France,J. Gobron,FR,25,EU,€220K,Fifa Score,US Quevilly-Rouen,€1K,1000,220000
France,I. Sissoko,FR,19,EU,€400K,Fifa Score,Stade Brestois 29,€1K,1000,400000
France,L. Toussaint,FR,21,EU,€240K,Fifa Score,FC Metz,€2K,2000,240000
France,J. Serrano,FR,19,EU,€350K,Fifa Score,AS Monaco,€2K,2000,350000
France,B. Landini,FR,22,EU,€220K,Fifa Score,AS Saint-Étienne,€4K,4000,220000
France,K. Yamga,FR,20,EU,€325K,Fifa Score,Carpi,€2K,2000,325000
France,M. Ahlinvi,FR,17,EU,€280K,Fifa Score,En Avant de Guingamp,€2K,2000,280000
France,M. Sylla,FR,17,EU,€450K,Fifa Score,AS Monaco,€3K,3000,450000
France,S. Laiton,FR,17,EU,€375K,Fifa Score,AJ Auxerre,€1K,1000,375000
France,C. Jacob,FR,20,EU,€425K,Fifa Score,Stade Brestois 29,€1K,1000,425000
France,M. Merghem,FR,19,EU,€300K,Fifa Score,La Berrichonne de Châteauroux,€1K,1000,300000
France,H. Moukoudi,FR,19,EU,€400K,Fifa Score,Le Havre AC,€1K,1000,400000
France,N. Diallo,FR,21,EU,€325K,Fifa Score,Stade Rennais FC,€2K,2000,325000
France,N. Janvier,FR,18,EU,€425K,Fifa Score,Stade Rennais FC,€2K,2000,425000
France,N. Atangana,FR,27,EU,€210K,Fifa Score,Cheltenham Town,€2K,2000,210000
France,A. El Hriti,FR,27,EU,€170K,Fifa Score,Tours FC,€1K,1000,170000
France,V. Wojtkowiak,FR,20,EU,€325K,Fifa Score,RC Lens,€1K,1000,325000
France,J. Nanizayamo,FR,26,EU,€250K,Fifa Score,Gangwon FC,€1K,1000,250000
France,T. Dieng,FR,25,EU,€220K,Fifa Score,Bradford City,€2K,2000,220000
France,R. Raveloson,FR,20,EU,€300K,Fifa Score,Tours FC,€1K,1000,300000
France,S. Deslandes,FR,20,EU,€400K,Fifa Score,Wolverhampton Wanderers,€5K,5000,400000
France,H. Cakin,FR,25,EU,€220K,Fifa Score,Stade de Reims,€1K,1000,220000
France,E. Lecygne,FR,20,EU,€325K,Fifa Score,Stoke City,€6K,6000,325000
France,R. Armand,FR,30,EU,€200K,Fifa Score,GFC Ajaccio,€1K,1000,200000
France,B. Allain,FR,25,EU,€200K,Fifa Score,Dijon FCO,€2K,2000,200000
France,D. Mboumbouni,FR,21,EU,€290K,Fifa Score,Olympique Lyonnais,€5K,5000,290000
France,R. Souici,FR,19,EU,€450K,Fifa Score,AS Saint-Étienne,€3K,3000,450000
France,M. Chouiar,FR,18,EU,€425K,Fifa Score,RC Lens,€1K,1000,425000
France,T. Bouriaud,FR,20,EU,€400K,Fifa Score,FC Nantes,€3K,3000,400000
France,F. Perradin,FR,25,EU,€230K,Fifa Score,Bourg en Bresse Péronnas 01,€1K,1000,230000
France,M. Scannella,FR,30,EU,€130K,Fifa Score,Bourg en Bresse Péronnas 01,€1K,1000,130000
France,A. Jung,FR,19,EU,€350K,Fifa Score,Stade de Reims,€1K,1000,350000
France,T. Taufflieb,FR,24,EU,€280K,Fifa Score,US Quevilly-Rouen,€1K,1000,280000
France,A. Plumain,FR,22,EU,€450K,Fifa Score,US Quevilly-Rouen,€2K,2000,450000
France,J. Clauss,FR,24,EU,€300K,Fifa Score,US Quevilly-Rouen,€1K,1000,300000
France,A. Confais,FR,20,EU,€425K,Fifa Score,ES Troyes AC,€3K,3000,425000
France,C. Boukholda,FR,21,EU,€400K,Fifa Score,LOSC Lille,€6K,6000,400000
France,R. Kadima,FR,19,EU,€525K,Fifa Score,AC Ajaccio,€1K,1000,525000
France,J. Correia,FR,23,EU,€280K,Fifa Score,En Avant de Guingamp,€4K,4000,280000
France,S. Coulibaly,FR,21,EU,€500K,Fifa Score,Stade Rennais FC,€3K,3000,500000
France,J. Dacosta,FR,21,EU,€400K,Fifa Score,Chamois Niortais FC,€1K,1000,400000
France,T. Aupic,FR,32,EU,€140K,Fifa Score,Paris FC,€1K,1000,140000
France,P. Fito,FR,21,EU,€350K,Fifa Score,Montpellier Hérault SC,€3K,3000,350000
France,A. Laïdouni,FR,20,EU,€290K,Fifa Score,Angers SCO,€3K,3000,290000
France,W. Jobello,FR,23,EU,€375K,Fifa Score,GFC Ajaccio,€2K,2000,375000
France,L. Bonnefoi,FR,33,EU,€130K,Fifa Score,RC Strasbourg,€3K,3000,130000
